nodeId,x,y,z,phi_x,phi_y,phi_z
164,0.635215,-0.0640704,0.15,-0.03396437614,-0.66929958206,0.000632480336788
165,0.737469,-0.0698078,0.1,0,0,0
166,0.732105,-0.0694965,0.1,0,0,0
167,0.732105,-0.0694965,0.15,0.0189623355615,0.287673638849,-0.000133799548932
168,0.737469,-0.0698078,0.15,0.0222719067787,0.342281726098,-0.000242284199311
169,0.721378,-0.0688683,0.1,2.7693481873e-24,0,0
170,0.721378,-0.0688683,0.15,0.0121857250274,0.175452900608,-3.30557984917e-05
171,0.752809,-0.00747,0.1,0,0,0
172,0.757268,-0.00868932,0.1,6.92337046826e-25,0,0
173,0.757268,-0.00868932,0.15,0.0039022574579,0.013509279402,-4.38021200802e-05
174,0.752809,-0.00747,0.15,0.00361724344072,0.0125747238591,-3.85036444251e-05
175,0.742833,-0.0701164,0.1,2.7693481873e-24,0,0
176,0.742833,-0.0701164,0.15,0.0255101774112,0.395611633974,-0.000423477032385
177,0.753551,-0.0707343,0.1,0,0,0
178,0.753551,-0.0707343,0.15,0.0318283194318,0.497585698759,-0.00097888201259
179,0.807323,-0.0229387,0.1,3.46168471101e-25,0,0
180,0.807323,-0.0229387,0.15,0.00837979188684,0.0275707067651,-9.43472143951e-05
181,0.816485,-0.0256769,0.1,0,0,0
182,0.816485,-0.0256769,0.15,0.0095569273983,0.0311285379343,-9.00117726677e-05
183,0.979648,-0.0870197,0.1,0,0,0
184,0.979648,-0.0870197,0.15,0.0147808152135,0.197123570307,6.38933065855e-05
185,0.155572,0.0653265,0.1,0,0,0
186,0.163075,0.0662727,0.1,0,0,0
187,0.163075,0.0662727,0.15,2.16536161475e-06,-5.94190928911e-06,1.46542109032e-07
188,0.155572,0.0653265,0.15,3.49623646169e-06,-1.52143729873e-05,2.62168326408e-07
189,0.134936,0.0624123,0.1,-2.16355372906e-26,0,0
190,0.140152,0.0632237,0.1,0,0,0
191,0.140152,0.0632237,0.15,7.43915356187e-06,-4.06566395995e-05,6.16863154731e-07
192,0.134936,0.0624123,0.15,9.28329741136e-06,-5.13314722819e-05,7.49452320004e-07
193,0.15067,0.0646969,0.1,5.40888327641e-27,0,0
194,0.15067,0.0646969,0.15,4.5205983081e-06,-2.22152638784e-05,3.68269664507e-07
195,0.129926,0.0615995,0.1,0,0,0
196,0.129926,0.0615995,0.15,1.12564320222e-05,-6.2330447989e-05,9.02948511591e-07
197,0.215385,0.0706137,0.1,0,0,0
198,0.220755,0.0708768,0.1,1.35222108066e-27,0,0
199,0.220755,0.0708768,0.15,-3.50152934001e-07,1.59568406748e-05,-1.32309612577e-07
200,0.215385,0.0706137,0.15,-3.73854336419e-07,1.61897210437e-05,-1.2908241106e-07
201,0.204643,0.0700007,0.1,0,0,0
202,0.204643,0.0700007,0.15,-3.64056809566e-07,1.59116853816e-05,-1.20206194476e-07
203,0.226147,0.0710904,0.1,1.35222108066e-27,0,0
204,0.226147,0.0710904,0.15,-3.17889497912e-07,1.55620457281e-05,-1.21381529425e-07
205,0.307002,0.0710483,0.1,0,0,0
206,0.3124,0.0708115,0.1,0,0,0
207,0.3124,0.0708115,0.15,1.04071536525e-07,1.1092424984e-05,-7.83064556001e-08
208,0.307002,0.0710483,0.15,1.02408417693e-07,1.12371395382e-05,-8.63690399218e-08
209,0.323139,0.0702981,0.1,1.35222108066e-27,0,0
210,0.323139,0.0702981,0.15,7.21510023677e-08,1.04010478533e-05,-7.54463657795e-08
211,0.301626,0.0712229,0.1,6.76110435707e-28,0,0
