nodeId,x,y,z,phi_x,phi_y,phi_z
93,0.333877,0.0696371,0.1,0,0.866878129791,0
94,0.333877,0.0696371,0.15,0,0.866878129791,0
95,0.328516,0.0699696,0.15,0,0.858359467388,0
96,0.355291,0.06808,0.1,0,0.898429394346,0
97,0.355291,0.06808,0.15,0,0.898429394346,0
98,0.365913,0.0671155,0.1,0,0.912579861937,0
99,0.370983,0.0666493,0.1,0,0.918976713864,0
100,0.370983,0.0666493,0.15,0,0.918976713864,0
101,0.365913,0.0671155,0.15,0,0.912579861937,0
102,0.161022,-0.0426295,0.1,0,0.484564750754,0
103,0.156087,-0.0423016,0.1,0,0.470945061149,0
104,0.156087,-0.0423016,0.15,0,0.470945061149,0
105,0.161022,-0.0426295,0.15,0,0.484564750754,0
106,0.150777,-0.0419382,0.1,0,0.456164107525,0
107,0.150777,-0.0419382,0.15,0,0.456164107525,0
108,0.824016,-0.0279376,0.1,0,0.52513185365,0
109,0.82847,-0.029303,0.1,0,0.513172793714,0
110,0.82847,-0.029303,0.15,0,0.513172793714,0
111,0.824016,-0.0279376,0.15,0,0.52513185365,0
112,0.882377,-0.0461785,0.1,0,0.361171186085,0
113,0.88674,-0.0475906,0.1,0,0.348356103804,0
114,0.88674,-0.0475906,0.15,0,0.348356103804,0
115,0.882377,-0.0461785,0.15,0,0.361171186085,0
116,0.539045,0.0419681,0.1,0,0.992486262977,0
117,0.543877,0.0410528,0.1,0,0.990514596108,0
118,0.543877,0.0410528,0.15,0,0.990514596108,0
119,0.539045,0.0419681,0.15,0,0.992486262977,0
120,0.549029,0.0400769,0.1,0,0.988160945626,0
121,0.549029,0.0400769,0.15,0,0.988160945626,0
122,0.651887,0.0181129,0.1,0,0.888299543683,0
123,0.656625,0.0170098,0.1,0,0.881365301265,0
124,0.656625,0.0170098,0.15,0,0.881365301265,0
125,0.651887,0.0181129,0.15,0,0.888299543683,0
126,0.113355,-0.0389032,0.1,0,0.348635845276,0
127,0.108075,-0.0383793,0.1,0,0.333041722193,0
128,0.108075,-0.0383793,0.15,0,0.333041722193,0
129,0.113355,-0.0389032,0.15,0,0.348635845276,0
130,0.118683,-0.0393971,0.1,0,0.364274483441,0
131,0.118683,-0.0393971,0.15,0,0.364274483441,0
132,0.565452,-0.060686,0.1,0,0.978933865531,0
133,0.560369,-0.0604416,0.1,0,0.982069369396,0
134,0.560369,-0.0604416,0.15,0,0.982069369396,0
135,0.565452,-0.060686,0.15,0,0.978933865531,0
136,0.608372,-0.0627347,0.1,0,0.942600934977,0
137,0.603002,-0.0624799,0.1,0,0.948099905822,0
138,0.603002,-0.0624799,0.15,0,0.948099905822,0
139,0.608372,-0.0627347,0.15,0,0.942600934977,0
140,0.592263,-0.0619691,0.1,0,0.958285967874,0
141,0.586893,-0.0617122,0.1,0,0.962971108663,0
142,0.586893,-0.0617122,0.15,0,0.962971108663,0
143,0.592263,-0.0619691,0.15,0,0.958285967874,0
144,0.570784,-0.0609415,0.1,0,0.975376513639,0
145,0.570784,-0.0609415,0.15,0,0.975376513639,0
146,0.581523,-0.0614553,0.1,0,0.967382185906,0
147,0.581523,-0.0614553,0.15,0,0.967382185906,0
148,0.66892,-0.0658645,0.1,0,0.862464206138,0
149,0.66892,-0.0658645,0.15,0,0.862464206138,0
150,0.65663,-0.0652142,0.1,0,0.881357880158,0
151,0.651315,-0.064933,0.1,0,0.889123403251,0
152,0.651315,-0.064933,0.15,0,0.889123403251,0
153,0.65663,-0.0652142,0.15,0,0.881357880158,0
154,0.613741,-0.0629895,0.1,0,0.936834796825,0
155,0.613741,-0.0629895,0.15,0,0.936834796825,0
156,0.629848,-0.0637824,0.1,0,0.917944167928,0
157,0.624481,-0.0634991,0.1,0,0.924502264378,0
158,0.624481,-0.0634991,0.15,0,0.924502264378,0
159,0.629848,-0.0637824,0.15,0,0.917944167928,0
160,0.645948,-0.0646464,0.1,0,0.896713355053,0
161,0.645948,-0.0646464,0.15,0,0.896713355053,0
162,0.635215,-0.0640704,0.1,0,0.911125114501,0
163,0.635215,-0.0640704,0.15,0,0.911125114501,0
164,0.737469,-0.0698078,0.1,0,0.734388613932,0
165,0.732105,-0.0694965,0.1,0,0.745721409355,0
166,0.732105,-0.0694965,0.15,0,0.745721409355,0
167,0.737469,-0.0698078,0.15,0,0.734388613932,0
168,0.721378,-0.0688683,0.1,0,0.767746549673,0
169,0.721378,-0.0688683,0.15,0,0.767746549673,0
170,0.752809,-0.00747,0.1,0,0.700839299972,0
171,0.757268,-0.00868932,0.1,0,0.690778430318,0
172,0.757268,-0.00868932,0.15,0,0.690778430318,0
173,0.752809,-0.00747,0.15,0,0.700839299972,0
174,0.742833,-0.0701164,0.1,0,0.722847276793,0
175,0.742833,-0.0701164,0.15,0,0.722847276793,0
176,0.753551,-0.0707343,0.1,0,0.699174606258,0
